Event,Execution Timestamp,Dissemination Time,Cleared,Collateralization,End-User Exception,Bespoke,Block/Off facility,Execution Venue,UPI,Product,Contract Type,Effective Date,Maturity Date,Upfront Payment,Upfront Payment Currency,Upfront Payment Date,Settlement Currency,Leg 1 Type,Leg 1 Fixed Rate,Leg 1 Floating Index,Leg 1 Designated Maturity,Leg 1 Spread,Leg 1 Day Count Convention,Leg 1 Notional,Leg 1 Notional Currency,Leg 1 Payment Frequency,Leg1 Reset Frequency,Leg 2 Type,Leg 2 Fixed Rate,Leg 2 Floating Index,Leg 2 Designated Maturity,Leg 2 Spread,Leg 2 Day Count Convention,Leg 2 Notional,Leg 2 Notional Currency,Leg 2 Payment Frequency,Leg 2 Reset Frequency,Embedded Option,Option Strike Price,Option Type,Option Family,Option Currency,Option Premium,Option Lockout Period,Option Expiration Date,Asset Class,Rpt ID,Prev Rpt ID,Future Value Notional,Contract Subtype
,,,,,,,,,,,,,,,,,,FLOAT,1.2152665,USD.LIBOR.3M.BBA,,0.96796405,BUS/252,356208320.0,HUF,SA,MTH,Float,0.9337516,CZK.PRIBOR.6M.PRBO,,0.88491917,30/360,470353440.0,JPY,MTH,nan,,,,,,,,,,,,-0.6301388,
,,,,,,,,,,,,,,,,,,Fixed,0.16988738,USD.USD-LIBOR-BBA.3.,,0.36886138,BUS/252,-261373470.0,BRL,3M,6D,FLOAT,-0.7833056,CLP.CLP-TNA.6M.CLP-TNA,,0.52131486,ACT/365,-319874340.0,TWD,6WK,6MTH,,,,,,,,,,,,-0.09793891,
,,,,,,,,,,,,,,,,,,FLOAT,1.6956778,USD-LIBOR-BBA,,-0.29657492,BUS/252,207314240.0,MXN,QTR,nan,FLOAT,-0.7485227,JPY.LIBOR.6M.BBA,,-0.26430428,30/360,616164400.0,CZK,6Y,nan,,,,,,,,,,,,0.48281294,
,,,,,,,,,,,,,,,,,,FLOAT,-0.01298718,USD.AAA_MUNI.3M.Reuters,,0.9405352,30/360,386789100.0,USD,6D,6,Float,-0.11628811,NOK.NOK-NIBOR-NIBR.6M.NOK-NIBOR-NIBR,,-0.63320196,ACT/360,637332600.0,USD,3M,6M,,,,,,,,,,,,-0.48987237,
,,,,,,,,,,,,,,,,,,FLOAT,3.2873247,USD.LIBOR.1M.BBA,,0.85183805,ACT/365.FIXED,640615040.0,THB,6D,nan,FLOAT,-0.10457592,DKK.DKK-CIBOR2-DKNA13.3M.DKK-CIBOR2-DKNA13,,0.943597,ACT/360,-27107120.0,DKK,6WK,6,,,,,,,,,,,,0.5551281,
,,,,,,,,,,,,,,,,,,FLOAT,1.2368057,USD.AAA_MUNI.6M.Reuters,,0.42250192,30/360,486047400.0,SGD,3M,6M,Float,-0.781888,USD.AAA_MUNI.3M.Reuters,,-0.417398,ACT/360,62496090.0,EUR,6WK,3M,,,,,,,,,,,,0.88872796,
,,,,,,,,,,,,,,,,,,Float,-0.3125061,EUR.EUR-EURIBOR-Reuters.6.,,-0.60979605,BUS/252,-375598530.0,EUR,ZC,6,Fixed,-0.98065656,GBP.LIBOR.6M.BBA,,0.22188583,30/360,557550400.0,INR,3M,6MTH,,,,,,,,,,,,-0.9901462,
,,,,,,,,,,,,,,,,,,FLOAT,-0.4105939,USD.LIBOR.3M.BBA,,0.70930904,30/360,-349413100.0,CHF,QTR,MTH,FLOAT,-0.75846624,EUR.EUR-EXT-CPI.20Y.EUR-EXT-CPI,,0.7092008,ACT/360,-141853090.0,CLP,6Y,6,,,,,,,,,,,,-0.769564,
,,,,,,,,,,,,,,,,,,FLOAT,3.4200838,USD.AAA_MUNI.6M.Reuters,,0.7437542,365/360,-134216190.0,NOK,6D,3M,Float,0.34909052,GBP.UK-RPI.5Y.UK-RPI,,0.994804,BUS/252,-361284600.0,CAD,6WK,nan,,,,,,,,,,,,-0.7554813,
,,,,,,,,,,,,,,,,,,FLOAT,3.0408533,USD-LIBOR,,0.40843058,ACT/365,446983420.0,THB,6M,6,FLOAT,0.29508737,EUR.EUR-EURIBOR-Reuters.6.,,-0.9448419,BUS/252,177623870.0,CHF,3M,MTH,,,,,,,,,,,,-0.4042497,
,,,,,,,,,,,,,,,,,,Fixed,1.1279063,USD.AAA_MUNI.6M.Reuters,,-0.6265387,30/360,644206850.0,CNY,QTR,6M,Float,0.618186,AUD.AUD-AONIA-OIS-COMPOUND.1T.AUD-AONIA-OIS-COMPOUND,,-0.61166996,ACT/365.FIXED,631247100.0,EUR,6M,6,,,,,,,,,,,,-0.984342,
,,,,,,,,,,,,,,,,,,Float,-0.27626386,USD.LIBOR.3M.BBA,,-0.90965855,ACT/365.FIXED,-268818370.0,CLP,SA,nan,FLOAT,0.91193366,PLN-WIBOR,,0.038244147,ACT/360,631973400.0,CZK,3M,6MTH,,,,,,,,,,,,0.8058641,
,,,,,,,,,,,,,,,,,,Fixed,-0.0030181836,EUR.EUR-EURIBOR-Reuters.6.,,0.67732245,BUS/252,562263700.0,TWD,SA,3M,FLOAT,0.7629148,EUR.EUR-EXT-CPI.4Y.EUR-EXT-CPI,,-0.044482403,BUS/252,293646900.0,KRW,SA,6MTH,,,,,,,,,,,,-0.948941,
,,,,,,,,,,,,,,,,,,Float,3.536745,CAD.CORRA.1T.OIS-COMPOUND,,0.99102086,ACT/365.FIXED,-292505600.0,SGD,6D,MTH,Float,-0.91605794,THB.THB-THBFIX-Reuters.6M.THB-THBFIX-Reuters,,0.9063302,ACT/360,-373375700.0,USD,6WK,3M,,,,,,,,,,,,-0.07010443,
,,,,,,,,,,,,,,,,,,Fixed,0.46919712,USD.USD-SOFR-COMPOUND..,,-0.84290403,ACT/360,476320260.0,THB,6D,nan,FLOAT,0.9961118,GBP.UK-RPI.10Y.UK-RPI,,0.9471142,BUS/252,611390300.0,EUR,6WK,nan,,,,,,,,,,,,-0.3852965,
,,,,,,,,,,,,,,,,,,FLOAT,0.17028566,GBP.LIBOR.6M.BBA,,0.9426891,BUS/252,135302000.0,GBP,6M,6D,FLOAT,-0.23437504,EUR-EURIBOR,,0.51937723,ACT/360,140063000.0,NOK,6M,nan,,,,,,,,,,,,-0.83981615,
,,,,,,,,,,,,,,,,,,FLOAT,-0.28746346,EUR.EUR-EURIBOR-Reuters.6.,,-0.9232283,365/360,-191937090.0,KRW,MTH,6M,Float,0.79761994,USD-Federal Funds,,0.27070713,ACT/365.FIXED,370776830.0,KRW,6M,nan,,,,,,,,,,,,-0.9431049,
,,,,,,,,,,,,,,,,,,FLOAT,2.483613,nan,,0.96320224,ACT/365,104511470.0,GBP,6M,nan,Float,0.21047711,HKD.HIBOR.3M.HKAB,,-0.8906342,30/360,136604320.0,HKD,6M,6,,,,,,,,,,,,0.5307919,
,,,,,,,,,,,,,,,,,,FLOAT,2.3488905,GBP.LIBOR.6M.BBA,,-0.62670505,ACT/365,-99065120.0,KRW,MTH,6,Float,0.6431228,USD.USA-CPI-U.2Y.USA-CPI-U,,-0.65721107,ACT/365.FIXED,621941700.0,CZK,6Y,MTH,,,,,,,,,,,,0.81022745,
,,,,,,,,,,,,,,,,,,Float,1.2263516,USD.MUNIPSA.3M.Bloomberg,,0.14040789,30/360,-262346300.0,SEK,MTH,6D,FLOAT,-0.27200976,NOK-NIBOR,,0.88506794,ACT/360,473797280.0,CLP,6WK,QTR,,,,,,,,,,,,-0.8225095,
,,,,,,,,,,,,,,,,,,FLOAT,3.4456348,MXN.TIIE.28D.Banxico,,0.112959765,ACT/365.FIXED,90061496.0,ILS,SA,MTH,Float,0.9988962,INR-MIBOR-OIS Compound,,-0.2123685,30/360,636598400.0,CZK,QTR,nan,,,,,,,,,,,,0.008948422,
,,,,,,,,,,,,,,,,,,FLOAT,0.5345362,USD.AAA_MUNI.6M.Reuters,,0.5036257,365/360,39195240.0,CZK,SA,MTH,Float,-0.933301,EUR.EONIA.1T.OIS-COMPOUND,,0.5905018,BUS/252,-110665440.0,CHF,6WK,6MTH,,,,,,,,,,,,-0.9383136,
,,,,,,,,,,,,,,,,,,Float,-0.03937809,USD-LIBOR,,-0.993491,ACT/365.FIXED,-292579550.0,KRW,ZC,nan,Float,0.8210829,USD.1 month Libor..,,-0.63499045,ACT/365.FIXED,514910500.0,ZAR,MTH,6MTH,,,,,,,,,,,,-0.5997489,
,,,,,,,,,,,,,,,,,,Fixed,0.76198316,USD.AAA_MUNI.6M.Reuters,,-0.5448219,30/360,-374712500.0,USD,ZC,MTH,FLOAT,0.22500402,INR.INR-FBIL-MIBOR-OIS-COMPOUND.1T.INR-FBIL-MIBOR-OIS-COMPOUND,,-0.922266,BUS/252,520586500.0,CAD,MTH,nan,,,,,,,,,,,,0.32825992,
,,,,,,,,,,,,,,,,,,Fixed,1.5896589,USD-LIBOR,,0.56672764,365/360,632549400.0,HKD,6Y,3M,FLOAT,0.7901691,COP-IBR-OIS Compound,,0.39837375,BUS/252,869312.0,ZAR,6Y,QTR,,,,,,,,,,,,-0.9650966,
,,,,,,,,,,,,,,,,,,FLOAT,-0.27706507,USD.USD-Federal Funds-H.15-OIS-COMPOUND..,,-0.99301654,365/360,131790936.0,SEK,MTH,6M,FLOAT,-0.5386963,HUF-BUBOR-Reuters,,0.06404558,BUS/252,-306854140.0,KRW,ZC,6,,,,,,,,,,,,0.6669368,
,,,,,,,,,,,,,,,,,,FLOAT,-0.23277502,USD.MUNIPSA.3M.Bloomberg,,0.7869001,ACT/365.FIXED,609970200.0,ILS,3M,6,FLOAT,-0.0002760964,GBP.UK-RPI.7Y.UK-RPI,,-0.9394643,BUS/252,400465150.0,CHF,3M,3M,,,,,,,,,,,,0.6231451,
,,,,,,,,,,,,,,,,,,Fixed,3.4346607,USD-LIBOR-BBA,,-0.6396823,ACT/365,-305000450.0,HUF,6M,6M,FLOAT,-0.62861395,EUR.EUR-EXT-CPI.7Y.EUR-EXT-CPI,,0.035726205,30/360,642202400.0,NZD,SA,6MTH,,,,,,,,,,,,0.9806651,
,,,,,,,,,,,,,,,,,,FLOAT,1.3222773,USD.USD-SOFR-COMPOUND..,,0.73978287,ACT/365,643518800.0,PLN,ZC,6,Float,0.70725936,EUR.EUR-EXT-CPI.5Y.EUR-EXT-CPI,,-0.5686383,BUS/252,642801200.0,CZK,6Y,QTR,,,,,,,,,,,,-0.95340955,
,,,,,,,,,,,,,,,,,,FLOAT,3.1899354,USD.AAA_MUNI.3M.Reuters,,0.4279663,365/360,-177846500.0,INR,QTR,QTR,FLOAT,-0.2944421,ZAR-JIBAR,,-0.24210502,BUS/252,-273501400.0,CZK,6WK,6,,,,,,,,,,,,-0.98803663,
,,,,,,,,,,,,,,,,,,FLOAT,-0.3790863,USD.USD-SOFR-COMPOUND..,,0.9833413,BUS/252,234945700.0,BRL,MTH,3M,Float,-0.24011536,GBP.UK-RPI.40Y.UK-RPI,,0.9783265,BUS/252,-199135260.0,HKD,ZC,3M,,,,,,,,,,,,-0.22692135,
,,,,,,,,,,,,,,,,,,FLOAT,2.8839893,USD.USD-LIBOR-BBA.3.,,0.9636633,ACT/360,438648640.0,BRL,QTR,6,FLOAT,0.771386,EUR.EONIA.1T.OIS-COMPOUND,,0.10770984,BUS/252,-186887460.0,USD,ZC,6,,,,,,,,,,,,-0.6252982,
,,,,,,,,,,,,,,,,,,Fixed,3.5180764,GBP.LIBOR.6M.BBA,,0.9541368,ACT/360,544760300.0,ZAR,6D,6M,Float,0.73261255,GBP.UK-RPI.50Y.UK-RPI,,-0.6771216,BUS/252,-162808540.0,HKD,SA,6,,,,,,,,,,,,-0.054059763,
,,,,,,,,,,,,,,,,,,Float,3.4324298,CAD.CORRA.1T.OIS-COMPOUND,,-0.37378976,ACT/365,-322775330.0,EUR,6D,MTH,FLOAT,-0.72975713,GBP.UK-RPI.5Y.UK-RPI,,0.7850933,ACT/365,-280893000.0,TWD,QTR,6M,,,,,,,,,,,,0.9779069,
,,,,,,,,,,,,,,,,,,Float,3.5461614,USD.LIBOR.3M.BBA,,-0.77685505,ACT/365.FIXED,-374348000.0,CHF,6D,nan,Fixed,0.11727191,NZD.NZD-BBR-FRA.3M.NZD-BBR-FRA,,-0.67348206,BUS/252,-121182960.0,ILS,ZC,6,,,,,,,,,,,,-0.96298665,
,,,,,,,,,,,,,,,,,,FLOAT,-0.27244988,USD.LIBOR.1M.BBA,,0.776642,365/360,-361377000.0,TWD,6M,6M,Float,-0.93288594,EUR.EUR-EXT-CPI.7Y.EUR-EXT-CPI,,0.270123,BUS/252,-369182750.0,CLP,6WK,3M,,,,,,,,,,,,-0.9833594,
,,,,,,,,,,,,,,,,,,FLOAT,0.07982786,nan,,-0.06470923,ACT/365,-312192480.0,NZD,6M,MTH,FLOAT,-0.2992102,GBP.UK-RPI.10Y.UK-RPI,,0.8232926,ACT/365,236459760.0,HUF,QTR,nan,,,,,,,,,,,,0.20811555,
,,,,,,,,,,,,,,,,,,FLOAT,2.0950062,GBP.LIBOR.6M.BBA,,0.46006393,ACT/360,-371719500.0,CLP,3M,MTH,Fixed,0.188436,USD.USA-CPI-U.30Y.USA-CPI-U,,0.9709631,ACT/360,-375061150.0,CLP,ZC,QTR,,,,,,,,,,,,0.09861554,
,,,,,,,,,,,,,,,,,,FLOAT,0.8934249,USD.USD-Federal Funds-H.15-OIS-COMPOUND..,,-0.90928084,ACT/365,495521630.0,USD,QTR,3M,Fixed,-0.050563022,GBP.UK-RPI.50Y.UK-RPI,,-0.86756784,BUS/252,277629120.0,CHF,6M,3M,,,,,,,,,,,,0.014541992,
,,,,,,,,,,,,,,,,,,Float,-0.39476743,EUR.EUR-EURIBOR-Reuters.6.,,-0.84509385,ACT/360,90428940.0,JPY,MTH,6M,FLOAT,-0.25667968,GBP.GBP-WMBA-SONIA-COMPOUND.1T.GBP-WMBA-SONIA-COMPOUND,,-0.9938642,ACT/360,555473860.0,KRW,3M,MTH,,,,,,,,,,,,0.56130767,
,,,,,,,,,,,,,,,,,,FLOAT,1.5955689,USD-LIBOR-BBA,,-0.90630615,365/360,-104897600.0,THB,QTR,6M,FLOAT,0.73907065,CAD-BA-CDOR,,-0.65731364,ACT/365.FIXED,-85057780.0,NZD,6M,6MTH,,,,,,,,,,,,-0.9437504,
,,,,,,,,,,,,,,,,,,Float,0.030955868,USD.USD-SOFR-COMPOUND..,,0.76720136,ACT/365.FIXED,632679230.0,JPY,MTH,nan,Float,-0.64465433,GBP.UK-RPI.15Y.UK-RPI,,-0.9046064,30/360,-50688050.0,CZK,MTH,3M,,,,,,,,,,,,0.88936174,
,,,,,,,,,,,,,,,,,,FLOAT,-0.072629854,USD.AAA_MUNI.6M.Reuters,,-0.80340177,30/360,371683400.0,GBP,6D,6M,Float,0.83185875,GBP.UK-RPI.6Y.UK-RPI,,-0.5178517,ACT/365.FIXED,186325660.0,ILS,QTR,6MTH,,,,,,,,,,,,0.90528905,
,,,,,,,,,,,,,,,,,,FLOAT,-0.111595675,EUR.EUR-EURIBOR-Reuters.6.,,0.8134444,BUS/252,-94595780.0,THB,3M,6M,FLOAT,0.21829861,ZAR-JIBAR,,-0.902981,ACT/360,434294500.0,USD,ZC,MTH,,,,,,,,,,,,-0.090347305,
,,,,,,,,,,,,,,,,,,Float,-0.34814778,USD.USD-Federal Funds-H.15-OIS-COMPOUND..,,0.8447294,365/360,593404000.0,KRW,SA,6M,FLOAT,0.88135767,GBP.UK-RPI.3Y.UK-RPI,,0.05102413,ACT/360,-371652600.0,ILS,QTR,QTR,,,,,,,,,,,,-0.9811266,
,,,,,,,,,,,,,,,,,,Fixed,3.5035217,USD.USD-Federal Funds-H.15-OIS-COMPOUND..,,0.3583887,365/360,-1222880.0,CZK,6Y,3M,FLOAT,0.33553806,EUR.EONIA.1T.OIS-COMPOUND,,-0.63850063,ACT/365,-337908770.0,NZD,6WK,3M,,,,,,,,,,,,-0.94841456,
,,,,,,,,,,,,,,,,,,FLOAT,-0.036053702,USD.USD-SOFR-COMPOUND..,,0.11597147,ACT/365.FIXED,-373153920.0,NZD,QTR,6,Float,-0.7524948,GBP.UK-RPI.3Y.UK-RPI,,-0.5506999,ACT/360,330550080.0,NZD,6Y,6MTH,,,,,,,,,,,,-0.065927364,
,,,,,,,,,,,,,,,,,,Fixed,3.5505064,USD.USD-LIBOR-BBA.3.,,0.88159573,ACT/365,-289219900.0,CZK,6D,MTH,Float,-0.5481246,THB.THB-THBFIX-Reuters.6M.THB-THBFIX-Reuters,,-0.9932345,BUS/252,-114934750.0,USD,6Y,QTR,,,,,,,,,,,,0.4228841,
,,,,,,,,,,,,,,,,,,Float,2.4875484,USD.USD-SOFR-COMPOUND..,,-0.31668213,365/360,503871200.0,TWD,6M,nan,Fixed,0.06729144,CAD-CDOR,,-0.2410467,BUS/252,-273979100.0,CHF,ZC,3M,,,,,,,,,,,,-0.978174,
,,,,,,,,,,,,,,,,,,FLOAT,0.16869934,USD.USD-Federal Funds-H.15-OIS-COMPOUND..,,-0.9958597,365/360,440537120.0,CLP,ZC,6D,FLOAT,0.8090766,SGD.SGD-SORA-COMPOUND.6M.SGD-SORA-COMPOUND,,0.9968515,BUS/252,563764350.0,ILS,ZC,MTH,,,,,,,,,,,,0.9417402,
,,,,,,,,,,,,,,,,,,FLOAT,2.826802,USD-LIBOR,,-0.8572447,ACT/365,562494100.0,KRW,MTH,6M,FLOAT,-0.96740377,USD.AAA_MUNI.3M.Reuters,,-0.903566,ACT/365,-332738940.0,HUF,ZC,6MTH,,,,,,,,,,,,-0.23710556,
,,,,,,,,,,,,,,,,,,FLOAT,1.0998678,USD.USD-Federal Funds-H.15-OIS-COMPOUND..,,0.96100277,365/360,625536260.0,NOK,3M,MTH,FLOAT,-0.98440033,EUR.EURIBOR.3M.Reuters,,-0.9457864,30/360,-307504670.0,HKD,6M,nan,,,,,,,,,,,,-0.66148394,
,,,,,,,,,,,,,,,,,,FLOAT,0.560095,EUR.EUR-EURIBOR-Reuters.6.,,-0.49458438,ACT/360,-307680600.0,JPY,MTH,nan,Float,0.16486005,CZK.PRIBOR.6M.PRBO,,0.95845777,ACT/365,511535040.0,TWD,6WK,nan,,,,,,,,,,,,0.8928164,
,,,,,,,,,,,,,,,,,,FLOAT,1.274256,USD-LIBOR,,0.9817911,ACT/365.FIXED,500690200.0,USD,MTH,QTR,Float,-0.9659153,BRL-CDI,,-0.94354033,30/360,485154940.0,CHF,6WK,3M,,,,,,,,,,,,-0.8756667,
,,,,,,,,,,,,,,,,,,FLOAT,0.45769808,nan,,0.8443887,BUS/252,-204992740.0,PLN,3M,6M,Float,-0.7624319,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,,0.82258505,ACT/360,-319540450.0,CNY,6WK,3M,,,,,,,,,,,,-0.9572022,
,,,,,,,,,,,,,,,,,,Float,3.1588993,USD.LIBOR.1M.BBA,,-0.2643707,ACT/365.FIXED,653482560.0,CNY,MTH,QTR,Float,0.7532654,CZK.CZK-PRIBOR-PRBO.6M.CZK-PRIBOR-PRBO,,0.75747114,30/360,596138750.0,BRL,QTR,6,,,,,,,,,,,,0.74213934,
,,,,,,,,,,,,,,,,,,Fixed,3.2789454,CAD.CORRA.1T.OIS-COMPOUND,,0.9701453,ACT/365,-53700496.0,CZK,3M,6D,Float,-0.9306738,NZD-NZIONA-OIS Compound,,-0.4261186,BUS/252,-289262800.0,SGD,6WK,6,,,,,,,,,,,,-0.065206885,
,,,,,,,,,,,,,,,,,,FLOAT,-0.3475342,USD.AAA_MUNI.6M.Reuters,,-0.99953336,ACT/360,458898370.0,THB,ZC,nan,Fixed,-0.5913549,CAD-CDOR,,0.92383724,BUS/252,-206899360.0,EUR,6M,MTH,,,,,,,,,,,,-0.7167987,
,,,,,,,,,,,,,,,,,,Float,1.8739117,USD-LIBOR,,-0.9878835,ACT/360,183843840.0,HKD,ZC,3M,FLOAT,-0.92181146,MXN.TIIE.28D.Banxico,,0.76982516,30/360,-198917280.0,CLP,6M,6M,,,,,,,,,,,,-0.3997459,
,,,,,,,,,,,,,,,,,,Float,-0.09112589,USD-LIBOR,,0.97705036,ACT/365.FIXED,-236997950.0,ZAR,3M,QTR,FLOAT,0.62472373,EUR-EuroSTR-COMPOUND,,0.010987256,ACT/360,-347229860.0,ILS,3M,6MTH,,,,,,,,,,,,-0.9917206,
,,,,,,,,,,,,,,,,,,Fixed,-0.2275031,USD.LIBOR.1M.BBA,,0.16591845,BUS/252,-347684700.0,CLP,SA,6,FLOAT,0.9567226,GBP.WMBA.1Y.SONIA-COMPOUND,,0.3944557,BUS/252,654696400.0,CZK,6Y,6,,,,,,,,,,,,0.6959668,
,,,,,,,,,,,,,,,,,,FLOAT,-0.29409102,USD-LIBOR,,-0.856982,30/360,-308566240.0,NZD,6D,6D,Fixed,-0.99401253,NOK.NOK-NIBOR-NIBR.6M.NOK-NIBOR-NIBR,,0.6930946,30/360,447240400.0,CNY,ZC,MTH,,,,,,,,,,,,-0.7952012,
,,,,,,,,,,,,,,,,,,FLOAT,1.3831899,USD.USD-Federal Funds-H.15-OIS-COMPOUND..,,-0.29340598,ACT/365.FIXED,-327192200.0,CLP,ZC,6M,Fixed,0.54599684,GBP.UK-RPI.3Y.UK-RPI,,0.4118763,30/360,-122164030.0,EUR,6M,nan,,,,,,,,,,,,-0.46122018,
,,,,,,,,,,,,,,,,,,Fixed,3.3724787,USD.USD-LIBOR-BBA.3.,,-0.0075754244,BUS/252,338293540.0,COP,3M,6D,FLOAT,-0.37296718,GBP.UK-RPI.5Y.UK-RPI,,0.8357307,BUS/252,645421200.0,ILS,6Y,nan,,,,,,,,,,,,0.77417654,
,,,,,,,,,,,,,,,,,,FLOAT,0.28407308,USD.LIBOR.3M.BBA,,0.5769219,ACT/365.FIXED,-357209500.0,ILS,ZC,nan,FLOAT,0.9766092,EUR.EUR-EXT-CPI.7Y.EUR-EXT-CPI,,-0.5248342,30/360,-142250660.0,EUR,6M,nan,,,,,,,,,,,,0.11476187,
,,,,,,,,,,,,,,,,,,FLOAT,-0.29546514,USD.LIBOR.1M.BBA,,0.62199306,ACT/365.FIXED,610422200.0,NOK,6D,6D,Fixed,-0.47082412,TWD-TAIBOR,,-0.049815685,BUS/252,-315718000.0,NOK,SA,3M,,,,,,,,,,,,0.20495847,
,,,,,,,,,,,,,,,,,,FLOAT,0.00044663428,USD-LIBOR,,0.90819037,ACT/360,-322402900.0,NOK,ZC,6D,FLOAT,-0.95204294,JPY-TONA-OIS-COMPOUND,,-0.96661,ACT/360,-289926720.0,SEK,6Y,MTH,,,,,,,,,,,,-0.015292815,
,,,,,,,,,,,,,,,,,,FLOAT,3.5101411,CAD.CORRA.1T.OIS-COMPOUND,,-0.6100839,ACT/365,-244227780.0,INR,QTR,QTR,FLOAT,0.70401764,EUR.EUR-EXT-CPI.7Y.EUR-EXT-CPI,,-0.25898463,ACT/360,640349700.0,PLN,6Y,MTH,,,,,,,,,,,,0.9655312,
,,,,,,,,,,,,,,,,,,Float,-0.12709849,USD-LIBOR,,-0.9539937,30/360,-181007230.0,NZD,MTH,QTR,Fixed,0.8096096,CAD-CDOR,,-0.092791446,ACT/360,654640500.0,CZK,6Y,3M,,,,,,,,,,,,-0.27779308,
,,,,,,,,,,,,,,,,,,Float,1.771152,CAD.CORRA.1T.OIS-COMPOUND,,0.90625584,ACT/365,494234700.0,INR,6D,3M,FLOAT,0.3257979,MXN-TIIE,,-0.75466186,ACT/365.FIXED,653579200.0,MXN,6M,6,,,,,,,,,,,,-0.46493942,
,,,,,,,,,,,,,,,,,,FLOAT,3.088591,USD.MUNIPSA.3M.Bloomberg,,0.7321014,365/360,362510340.0,INR,6D,QTR,Float,-0.9878434,COP-IBR-OIS-COMPOUND,,0.98081756,ACT/360,-200114690.0,GBP,6WK,3M,,,,,,,,,,,,-0.6878019,
,,,,,,,,,,,,,,,,,,FLOAT,2.970242,USD.USD-LIBOR-BBA.3.,,-0.6369407,ACT/365,-328759900.0,JPY,ZC,3M,Fixed,0.15990457,JPY.JPY-LIBOR-BBA.6M.JPY-LIBOR-BBA,,-0.628808,30/360,-55296030.0,NZD,6Y,nan,,,,,,,,,,,,-0.49260923,
,,,,,,,,,,,,,,,,,,FLOAT,3.407199,USD.AAA_MUNI.3M.Reuters,,0.9908058,365/360,2338432.0,TWD,3M,3M,Float,0.419897,USD.USA-CPI-U.10Y.USA-CPI-U,,0.35811383,BUS/252,-243903550.0,EUR,QTR,3M,,,,,,,,,,,,0.3907899,
,,,,,,,,,,,,,,,,,,FLOAT,0.48431143,USD.MUNIPSA.3M.Bloomberg,,-0.037017576,ACT/365.FIXED,1865936.0,INR,3M,6D,Fixed,-0.87597585,AUD.AUD-AONIA-OIS-COMPOUND.1Y.AUD-AONIA-OIS-COMPOUND,,0.30123967,ACT/360,623138370.0,CLP,6WK,MTH,,,,,,,,,,,,-0.10717782,
,,,,,,,,,,,,,,,,,,FLOAT,1.0914423,USD.USD-SOFR-COMPOUND..,,0.78447884,ACT/365.FIXED,-12206000.0,PLN,6D,nan,Fixed,0.8484011,CZK.PRIBOR.6M.PRBO,,0.7250955,ACT/360,-202956290.0,DKK,QTR,6M,,,,,,,,,,,,-0.18143432,
,,,,,,,,,,,,,,,,,,Fixed,1.0725871,USD.LIBOR.3M.BBA,,0.8775859,BUS/252,601586400.0,BRL,3M,6M,Float,-0.9435798,EUR.EURIBOR.3M.Reuters,,-0.46672347,BUS/252,120496430.0,CHF,6WK,MTH,,,,,,,,,,,,-0.58209044,
,,,,,,,,,,,,,,,,,,FLOAT,3.5207374,USD-LIBOR-BBA,,-0.3761224,30/360,-166143740.0,THB,SA,nan,FLOAT,-0.42538273,EUR.EUR-EXT-CPI.7Y.EUR-EXT-CPI,,0.82797563,30/360,655027700.0,HKD,6WK,3M,,,,,,,,,,,,0.33373323,
,,,,,,,,,,,,,,,,,,Fixed,3.1888976,USD.LIBOR.1M.BBA,,0.57212144,365/360,503834620.0,SEK,6Y,QTR,Float,0.9262305,AUD.BBR.6M.BBSW,,0.40411046,BUS/252,539405000.0,SGD,6WK,nan,,,,,,,,,,,,-0.7744625,
,,,,,,,,,,,,,,,,,,FLOAT,2.728635,USD.AAA_MUNI.20Y.Reuters,,-0.03338258,BUS/252,76321730.0,CNY,QTR,QTR,Float,0.7291096,INR-FBIL-MIBOR-OIS-COMPOUND,,0.07778498,ACT/360,-375635780.0,MXN,ZC,nan,,,,,,,,,,,,0.50387406,
,,,,,,,,,,,,,,,,,,Fixed,-0.3339068,USD.AAA_MUNI.3M.Reuters,,-0.04878348,ACT/365.FIXED,651414140.0,SGD,ZC,6,FLOAT,0.7183533,EUR.EUR-EXT-CPI.1Y.EUR-EXT-CPI,,0.8389011,ACT/365,531886400.0,KRW,QTR,MTH,,,,,,,,,,,,-0.9090038,
,,,,,,,,,,,,,,,,,,FLOAT,2.8371532,USD.LIBOR.3M.BBA,,-0.6360797,ACT/365,-82792210.0,DKK,MTH,6M,Float,-0.8809336,USD.Libor.3M.Reuters,,-0.94658667,30/360,-161005860.0,CNY,QTR,6,,,,,,,,,,,,0.8392754,
,,,,,,,,,,,,,,,,,,FLOAT,3.3895257,EUR.EURIBOR.6M.Reuters,,-0.69124913,BUS/252,-319809180.0,CAD,QTR,6D,Float,0.8251817,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,,0.926391,BUS/252,591377150.0,DKK,3M,QTR,,,,,,,,,,,,-0.9767873,
,,,,,,,,,,,,,,,,,,FLOAT,2.911854,GBP.LIBOR.6M.BBA,,0.14492814,ACT/365.FIXED,98618510.0,COP,6M,QTR,FLOAT,0.013676617,COP-IBR-OIS Compound,,0.42723042,BUS/252,556548000.0,NOK,6M,6MTH,,,,,,,,,,,,0.73021615,
