Event,Execution Timestamp,Dissemination Time,Cleared,Collateralization,End-User Exception,Bespoke,Block/Off facility,Execution Venue,UPI,Product,Contract Type,Effective Date,Maturity Date,Upfront Payment,Upfront Payment Currency,Upfront Payment Date,Settlement Currency,Leg 1 Type,Leg 1 Fixed Rate,Leg 1 Floating Index,Leg 1 Designated Maturity,Leg 1 Spread,Leg 1 Day Count Convention,Leg 1 Notional,Leg 1 Notional Currency,Leg 1 Payment Frequency,Leg1 Reset Frequency,Leg 2 Type,Leg 2 Fixed Rate,Leg 2 Floating Index,Leg 2 Designated Maturity,Leg 2 Spread,Leg 2 Day Count Convention,Leg 2 Notional,Leg 2 Notional Currency,Leg 2 Payment Frequency,Leg 2 Reset Frequency,Embedded Option,Option Strike Price,Option Type,Option Family,Option Currency,Option Premium,Option Lockout Period,Option Expiration Date,Asset Class,Rpt ID,Prev Rpt ID,Future Value Notional,Contract Subtype
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,1.5800508,USD.LIBOR.3M.BBA,nan,0.0013029807,ACT/365,657000000.0,CAD,6Y,3M,FLOAT,2.3821609e-05,AUD-BBR-BBSW,nan,2.8948683e-05,ACT/365,656999550.0,HKD,ZC,MTH,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.9999999,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,1.580097,USD.LIBOR.3M.BBA,nan,0.008622959,ACT/365,656999940.0,PLN,6Y,MTH,FLOAT,0.009543305,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,nan,0.01978989,ACT/365,656982900.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.9999973,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,1.5833763,USD.LIBOR.3M.BBA,nan,0.02862026,ACT/365,656999940.0,THB,6Y,MTH,FLOAT,0.05743183,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,nan,0.07268241,ACT/365,656998500.0,CAD,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.9999953,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.576343,USD.USD-SOFR-COMPOUND..,nan,0.9995436,ACT/360,140000000.0,HKD,6M,nan,Fixed,0.9972706,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,nan,0.99647844,ACT/360,140000030.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,6.1703754e-06,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5336576,nan,nan,0.89665556,ACT/365,536032450.0,NOK,6Y,QTR,Float,0.99542874,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,nan,0.99862015,ACT/365,654137200.0,CZK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.15070292,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764074,nan,nan,0.9980325,ACT/360,140002320.0,NOK,6M,nan,Fixed,0.9987039,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.9989867,ACT/360,140272380.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00014338642,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.573242,USD.LIBOR.3M.BBA,nan,0.748419,ACT/365,614281500.0,THB,6Y,MTH,FLOAT,0.99444103,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,nan,0.9983317,ACT/365,656957600.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.4172707,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,2.088534,USD.LIBOR.3M.BBA,nan,0.100584574,ACT/365,656999550.0,PLN,6Y,MTH,FLOAT,0.060857724,SGD-SORA-OIS Compound,nan,0.062768094,ACT/365,656989200.0,CAD,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.9999236,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5296726,USD.LIBOR.3M.BBA,nan,0.8144512,ACT/365,648842500.0,THB,6Y,MTH,FLOAT,0.9855345,EUR.EUR-EXT-CPI.10Y.EUR-EXT-CPI,nan,0.9954938,ACT/365,656710100.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.8686963,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5762548,nan,nan,0.99101,ACT/360,140724660.0,NOK,MTH,nan,Float,0.99937296,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.9995487,ACT/360,247524270.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00091813196,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5689993,USD.LIBOR.3M.BBA,nan,0.61930746,ACT/365,606311550.0,THB,6Y,MTH,FLOAT,0.99590814,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,nan,0.99453187,ACT/365,656988800.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.70933443,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,FLOAT,1.58,EUR.EURIBOR.6M.Reuters,nan,1.6464511e-09,ACT/365.FIXED,657000000.0,CAD,3M,3M,FLOAT,3.2568324e-16,AUD-AONIA-OIS Compound,nan,4.1656293e-17,ACT/365,656999740.0,CAD,6WK,3M,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.0,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,1.58,USD.USD-LIBOR-BBA.3.,nan,2.6703932e-05,ACT/365.FIXED,657000000.0,CAD,6Y,3M,FLOAT,1.5827645e-08,AUD-BBR-BBSW,nan,2.1663502e-09,ACT/365,656885000.0,HKD,QTR,3M,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.0,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.575807,nan,nan,0.84810895,ACT/360,151499740.0,NOK,MTH,MTH,Float,0.9993464,GBP.GBP-SONIA-COMPOUND.1T.GBP-SONIA-COMPOUND,nan,0.9995626,ACT/360,655524400.0,MXN,6Y,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.018176243,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.576383,nan,nan,0.9234985,ACT/360,140411520.0,NOK,MTH,nan,Float,0.9979869,MXN.TIIE.28D.Banxico,nan,0.999655,ACT/360,613029060.0,CNY,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0028593077,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5656347,nan,nan,0.74376804,ACT/365,543300500.0,NOK,6Y,MTH,Float,0.99788296,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,nan,0.9971981,ACT/360,656668700.0,CZK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.5768423,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764866,nan,nan,0.98215085,ACT/360,140311500.0,NOK,MTH,nan,Float,0.99922305,USD.USD-LIBOR-BBA.3.,nan,0.9992803,ACT/360,416828700.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0007892517,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764513,nan,nan,0.99275184,ACT/360,140050830.0,NOK,6M,nan,Float,0.99946624,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.9994515,ACT/360,221447330.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0010196981,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764527,EUR.EUR-EURIBOR-Reuters.6.,nan,0.9846286,ACT/360,140910770.0,NOK,6M,nan,Float,0.9996931,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.99877894,ACT/360,616334340.0,BRL,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0047399397,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5762477,nan,nan,0.98599756,ACT/360,140610780.0,NOK,MTH,nan,Float,0.9996276,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.9994385,ACT/360,439420640.0,BRL,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0011468257,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,1.5800041,USD.LIBOR.3M.BBA,nan,0.0009019804,ACT/365.FIXED,657000000.0,CAD,6Y,3M,FLOAT,3.301073e-06,BRL-CDI,nan,2.0840114e-06,ACT/365,656996200.0,HKD,ZC,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.0,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,FLOAT,1.58,EUR.EURIBOR.6M.Reuters,nan,7.24638e-17,365/360,657000000.0,BRL,3M,3M,FLOAT,2.348135e-32,AUD-AONIA-OIS Compound,nan,1.1865139e-32,BUS/252,657000000.0,CAD,6M,3M,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.0,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764544,nan,nan,0.99404335,ACT/360,142881400.0,NOK,6M,nan,Float,0.9999198,USD.USD-LIBOR-BBA.3.,nan,0.9995411,ACT/360,640950850.0,CNY,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.004524921,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,FLOAT,1.58,EUR.EURIBOR.6M.Reuters,nan,1.4246483e-09,ACT/365.FIXED,657000000.0,CAD,3M,3M,FLOAT,1.2784042e-16,AUD-AONIA-OIS Compound,nan,1.1158524e-16,ACT/365,656999800.0,GBP,6WK,3M,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.0,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5764863,USD.LIBOR.1M.BBA,nan,0.99385303,ACT/360,149270660.0,NOK,6Y,MTH,Float,0.999979,GBP.GBP-SONIA-COMPOUND.1T.GBP-SONIA-COMPOUND,nan,0.99949825,ACT/360,654870200.0,MXN,SA,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.007658134,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5763872,nan,nan,0.9833275,ACT/360,140054350.0,NOK,6M,nan,Float,0.99847853,USD.USD-LIBOR-BBA.3.,nan,0.9991864,ACT/360,239509860.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00047370323,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764108,CAD.CORRA.1T.OIS-COMPOUND,nan,0.9884337,ACT/360,140010380.0,NZD,6M,nan,Float,0.9989965,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.99886537,ACT/360,142925860.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00038706028,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764685,nan,nan,0.9917488,ACT/360,140044020.0,NOK,6M,nan,Float,0.9997562,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.99939466,ACT/360,207203580.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0005938836,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5764532,nan,nan,0.95773673,ACT/365,175883330.0,NOK,6Y,MTH,Float,0.99997276,USD.USD-LIBOR-BBA.6M.USD-LIBOR-BBA,nan,0.99978405,ACT/360,655249000.0,MXN,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.018931635,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5759654,nan,nan,0.91296554,ACT/360,238626830.0,NOK,MTH,MTH,Float,0.9994056,MXN.TIIE.28D.Banxico,nan,0.99924827,ACT/360,656309760.0,MXN,6Y,6M,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.043243464,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,1.580001,USD.LIBOR.3M.BBA,nan,0.00096605637,ACT/365.FIXED,657000000.0,CAD,6Y,3M,FLOAT,1.882259e-05,AUD-BBR-BBSW,nan,6.9733474e-06,ACT/365,656997600.0,HKD,ZC,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.0,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,FLOAT,1.58,EUR.EURIBOR.6M.Reuters,nan,3.6649325e-07,ACT/365.FIXED,657000000.0,CAD,3M,3M,FLOAT,2.2012342e-12,AUD-AONIA-OIS-COMPOUND,nan,3.3340622e-11,ACT/365,656989600.0,HKD,ZC,3M,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.0,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5760357,nan,nan,0.9621122,ACT/360,166753680.0,NOK,MTH,MTH,Float,0.99916905,MXN.TIIE.28D.Banxico,nan,0.9996631,ACT/360,655721500.0,MXN,6Y,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.04029694,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764015,MXN.TIIE.28D.Banxico,nan,0.9969608,ACT/360,140000910.0,NZD,6M,nan,Fixed,0.997969,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.9981832,ACT/360,140112880.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,8.703116e-05,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5762463,CAD.CORRA.1T.OIS-COMPOUND,nan,0.97682,ACT/360,140009540.0,NOK,6M,nan,Fixed,0.99697745,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.9989244,ACT/360,143549260.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00022225629,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5762963,nan,nan,0.992342,ACT/360,140015200.0,NOK,6M,nan,Float,0.9991595,PLN-WIBOR,nan,0.9994357,ACT/360,151486740.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00023629684,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,1.58,USD.USD-LIBOR-BBA.3.,nan,0.0001960755,ACT/365.FIXED,657000000.0,CAD,6Y,3M,FLOAT,2.9937135e-07,AUD-BBR-BBSW,nan,2.5767736e-06,ACT/365,656998300.0,HKD,ZC,3M,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.0,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.576429,nan,nan,0.9825075,ACT/365,183890780.0,NOK,6Y,MTH,Float,0.9999344,EUR.EUR-EXT-CPI.10Y.EUR-EXT-CPI,nan,0.99975014,ACT/360,655952900.0,CZK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.05618517,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.576324,nan,nan,0.9327241,ACT/360,172724510.0,NOK,6Y,nan,Float,0.9997672,AUD.BBR.6M.BBSW,nan,0.9996291,ACT/360,655855360.0,MXN,6Y,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.007740913,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5764463,nan,nan,0.9537725,ACT/365,178518510.0,NOK,QTR,MTH,Float,0.99993587,GBP.GBP-SONIA-COMPOUND.1T.GBP-SONIA-COMPOUND,nan,0.99957675,ACT/360,656249300.0,CZK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.02634109,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.574658,USD.MUNIPSA.3M.Bloomberg,nan,0.5973241,ACT/365,653515140.0,THB,6Y,MTH,FLOAT,0.9986066,SGD-SORA-OIS Compound,nan,0.99630916,ACT/365,656995200.0,CAD,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.981603,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5758996,nan,nan,0.96837693,ACT/365,216103470.0,NOK,QTR,MTH,Float,0.9998466,CZK-PRIBOR,nan,0.99947995,ACT/360,653163000.0,CZK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.04536588,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.576406,MXN.TIIE.28D.Banxico,nan,0.99733317,ACT/360,140000110.0,NZD,6M,nan,Fixed,0.9978016,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,nan,0.99903035,ACT/360,140022530.0,CLP,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,4.3328793e-05,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5762815,CAD.CORRA.1T.OIS-COMPOUND,nan,0.9952014,ACT/360,140000100.0,HKD,6M,nan,Fixed,0.9935924,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,nan,0.99827665,ACT/360,140007000.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,5.098353e-05,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.576222,nan,nan,0.9941969,ACT/360,140249420.0,NOK,MTH,nan,Float,0.99984914,USD.USD-LIBOR-BBA.3.,nan,0.99968415,ACT/360,338056960.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.001240675,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5763795,MXN.TIIE.28D.Banxico,nan,0.9975317,ACT/360,140000460.0,NZD,6M,nan,Fixed,0.9979339,PLN-WIBOR,nan,0.9985221,ACT/360,140128340.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,5.6610057e-05,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5761425,USD.MUNIPSA.3M.Bloomberg,nan,0.6293847,ACT/365,648819600.0,ZAR,6Y,MTH,FLOAT,0.99729246,USD-LIBOR,nan,0.99792415,ACT/365,656998140.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.93039936,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5764909,nan,nan,0.9907201,ACT/365,170087310.0,NOK,6Y,MTH,Float,0.99998665,GBP.GBP-SONIA-COMPOUND.1T.GBP-SONIA-COMPOUND,nan,0.99987274,ACT/360,655797900.0,MXN,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.032924265,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,2.9654357,USD.MUNIPSA.3M.Bloomberg,nan,0.43622842,ACT/365,656883700.0,THB,6Y,MTH,FLOAT,0.8722205,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,nan,0.9821337,ACT/365,656991550.0,NOK,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.99617356,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.576471,nan,nan,0.96944886,ACT/360,141267940.0,NOK,QTR,nan,Float,0.9995701,MXN.TIIE.28D.Banxico,nan,0.9996253,ACT/360,637177860.0,CNY,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.008486306,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,1.5945318,USD.LIBOR.3M.BBA,nan,0.03976182,ACT/365,656999700.0,PLN,6Y,6M,FLOAT,0.049201645,SGD-SORA-OIS Compound,nan,0.03181491,ACT/365,656971260.0,CAD,6Y,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.9998854,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,FLOAT,1.58,EUR.EURIBOR.6M.Reuters,nan,1.2551216e-06,ACT/365.FIXED,657000000.0,CAD,3M,3M,FLOAT,3.3248602e-11,AUD-AONIA-OIS-COMPOUND,nan,1.1690205e-11,ACT/365,656999550.0,CAD,QTR,3M,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.0,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764604,CAD.CORRA.1T.OIS-COMPOUND,nan,0.9975098,ACT/360,140002640.0,NOK,6M,nan,Fixed,0.99962544,EUR.EUR-EURIBOR-Reuters.6M.EUR-EURIBOR-Reuters,nan,0.9991327,ACT/360,140764420.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,8.907541e-05,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5759077,nan,nan,0.99852777,ACT/360,140000030.0,NZD,6M,nan,Fixed,0.9989058,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,nan,0.99854314,ACT/360,140006700.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,2.9245031e-05,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,1.5800016,USD.LIBOR.3M.BBA,nan,0.004146222,ACT/365,657000000.0,CAD,6Y,3M,FLOAT,0.0011150483,CAD.CAD-BA-CDOR.3M.CAD-BA-CDOR,nan,0.00018158561,ACT/365,656759600.0,CAD,ZC,6,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.99998885,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764852,USD.USD-SOFR-COMPOUND..,nan,0.9997585,ACT/360,140000000.0,CLP,6M,nan,Fixed,0.99691164,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,nan,0.9926246,ACT/360,140000000.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,2.0447715e-06,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5759087,nan,nan,0.9841242,ACT/360,140030610.0,NOK,6M,nan,Float,0.99792695,PLN-WIBOR,nan,0.99921095,ACT/360,161733470.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.00025997395,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Fixed,3.5764432,nan,nan,0.99241906,ACT/360,144811730.0,NOK,MTH,nan,Float,0.9999677,GBP.GBP-SONIA-COMPOUND.1T.GBP-SONIA-COMPOUND,nan,0.99959004,ACT/360,641937540.0,MXN,6Y,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,0.0072187698,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.576309,USD.USD-SOFR-COMPOUND..,nan,0.998979,ACT/360,140000000.0,CLP,6M,nan,Fixed,0.99429023,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,nan,0.997449,ACT/365.FIXED,140000000.0,CHF,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,3.270858e-06,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.561973,USD.USD-SOFR-COMPOUND..,nan,0.99977356,ACT/360,140000000.0,CZK,6M,nan,Fixed,0.9916813,CZK.PRIBOR.3M.PRBO,nan,0.97915643,ACT/360,140000000.0,CHF,3M,6MTH,nan,,nan,nan,,,nan,nan,nan,nan,nan,7.2431374e-07,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5764842,MXN.TIIE.28D.Banxico,nan,0.99874216,ACT/360,140000060.0,NZD,6M,nan,Fixed,0.99760175,SGD.SGD-SOR-VWAP.6M.SGD-SOR-VWAP,nan,0.99663407,ACT/365.FIXED,140001620.0,CLP,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,2.248318e-05,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5762122,USD.USD-SOFR-COMPOUND..,nan,0.9990437,ACT/360,140000020.0,HKD,6M,nan,Fixed,0.9970679,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,nan,0.9990155,ACT/360,140000180.0,SEK,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.4077343e-05,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Float,3.5763042,USD.USD-SOFR-COMPOUND..,nan,0.9987445,ACT/360,140000000.0,HKD,6M,nan,Fixed,0.99767405,EUR.EUR-EONIA-OIS-COMPOUND..EUR-EONIA-OIS-COMPOUND,nan,0.99541515,ACT/365.FIXED,140000050.0,CHF,3M,nan,nan,,nan,nan,,,nan,nan,nan,nan,nan,1.2642657e-05,nan
