Leg 1 Type,Leg 1 Fixed Rate,Leg 1 Floating Index,Leg 1 Spread,Leg 1 Day Count Convention,Leg 1 Notional,Leg 1 Notional Currency,Leg 1 Payment Frequency,Leg1 Reset Frequency,Leg 2 Type,Leg 2 Fixed Rate,Leg 2 Floating Index,Leg 2 Spread,Leg 2 Day Count Convention,Leg 2 Notional,Leg 2 Notional Currency,Leg 2 Payment Frequency,Leg 2 Reset Frequency,Future Value Notional
Fixed,1.8449714,nan,0.33210096,365/360,618722750.0,CAD,MTH,MTH,Float,0.29269096,GBP.UK-RPI.3Y.UK-RPI,0.30930898,ACT/365.FIXED,206147420.0,COP,MTH,3M,0.070351034
Fixed,1.6262581,nan,0.73448724,ACT/365.FIXED,655587600.0,DKK,MTH,MTH,Float,0.63269347,USD-LIBOR,0.13645007,ACT/365.FIXED,192018820.0,NZD,3M,MTH,0.00024966587
Fixed,2.175008,nan,0.39786425,ACT/365.FIXED,614210560.0,PLN,6M,6,Float,0.85068667,CNY-Fixing Repo Rate,0.7753897,ACT/360,154951620.0,USD,MTH,3M,0.087059446
Fixed,3.1507592,nan,0.986818,30/360,593657340.0,CAD,MTH,MTH,Float,0.2729638,EUR.EUR-EURIBOR-Reuters.1Y.EUR-EURIBOR-Reuters,0.04648553,ACT/365.FIXED,220276770.0,CAD,MTH,MTH,0.021620104
Fixed,1.626214,nan,0.10297377,365/360,627531400.0,DKK,MTH,6,Float,0.95388347,MXN-TIIE-Banxico,0.9096152,ACT/360,219254030.0,NZD,MTH,3M,0.4113591
Fixed,3.0215921,nan,0.88906735,ACT/365.FIXED,642895100.0,SGD,MTH,6M,Float,0.9802882,USD.USA-CPI-U.7Y.USA-CPI-U,0.70676094,ACT/360,322852380.0,HKD,6WK,3M,0.242967
Fixed,1.6296688,USD-LIBOR,0.21947427,365/360,632896600.0,DKK,MTH,MTH,Float,0.40699852,NZD.NZD-NZIONA-OIS-COMPOUND..NZD-NZIONA-OIS-COMPOUND,0.31481174,ACT/360,316320580.0,TWD,MTH,MTH,0.008324823
Fixed,2.3702219,nan,0.95226794,ACT/360,614405900.0,NOK,MTH,MTH,Float,0.80001545,CZK.PRIBOR.3M.PRBO,0.59246653,ACT/360,158690620.0,NZD,MTH,MTH,0.43414283
Fixed,2.4796178,nan,0.68469685,ACT/365.FIXED,604401300.0,PLN,MTH,MTH,Float,0.8480575,AUD.AONIA.1T.OIS-COMPOUND,0.78081685,ACT/365.FIXED,179475090.0,NZD,MTH,3M,0.65936756
Fixed,2.3800013,nan,0.35014302,365/360,622404500.0,PLN,6Y,6,Float,0.85011435,USD.USD-Federal Funds-H.15-OIS-COMPOUND..USD-Federal Funds-H.15-OIS-COMPOUND,0.585404,ACT/360,178293470.0,NZD,MTH,3M,0.40444714
Fixed,2.0439858,USD-LIBOR,0.78209853,ACT/360,563915300.0,PLN,MTH,MTH,Float,0.7508589,GBP.UK-RPI.7Y.UK-RPI,0.43566814,ACT/360,154732060.0,NZD,MTH,MTH,0.10337592
Fixed,1.8839399,nan,0.6584716,ACT/365.FIXED,523240960.0,NOK,QTR,6,Float,0.8105014,COP-IBR-OIS-COMPOUND,0.4709702,ACT/360,188686880.0,NZD,MTH,6M,0.3667813
Fixed,1.803788,nan,0.91835874,BUS/252,549959940.0,DKK,MTH,MTH,Float,0.82287705,EUR-EXT-CPI,0.07919647,ACT/360,188310770.0,NZD,MTH,MTH,0.30415377
Fixed,2.3472304,nan,0.92584926,ACT/360,525272200.0,THB,MTH,MTH,Float,0.7629052,GBP.UK-RPI.7Y.UK-RPI,0.2737485,ACT/365.FIXED,231503280.0,USD,MTH,MTH,0.23131835
Fixed,2.003494,nan,0.6489428,ACT/360,605068740.0,CNY,MTH,MTH,Float,0.8303756,GBP.UK-RPI.25Y.UK-RPI,0.69113404,ACT/360,190184600.0,USD,MTH,3M,0.520741
Fixed,2.6922133,nan,0.9443671,365/360,631957440.0,THB,MTH,MTH,Float,0.15111522,NZD.NZD-NZIONA-OIS-COMPOUND..NZD-NZIONA-OIS-COMPOUND,0.027927764,ACT/360,145486860.0,INR,MTH,MTH,0.106375895
Fixed,1.9116311,nan,0.44567314,365/360,609005440.0,SGD,MTH,6,Float,0.9369212,AUD-AONIA-OIS Compound,0.2979847,ACT/360,261661060.0,NZD,MTH,MTH,0.19600946
Fixed,2.4721603,nan,0.8360802,ACT/360,609199200.0,NOK,MTH,MTH,Float,0.79547995,USD.USD-SOFR-COMPOUND..USD-SOFR-COMPOUND,0.27205774,ACT/360,180311520.0,INR,MTH,MTH,0.33393905
Fixed,1.8462439,nan,0.6396574,ACT/360,459459900.0,BRL,MTH,MTH,Float,0.67748404,EUR.EUR-EXT-CPI.10Y.EUR-EXT-CPI,0.459723,ACT/360,203273340.0,CAD,MTH,MTH,0.05779051
Fixed,1.7659327,nan,0.737784,365/360,594503300.0,NOK,6Y,6,Float,0.78199255,HUF-BUBOR,0.62203944,ACT/360,195174750.0,NZD,6Y,MTH,0.14210297
Fixed,2.7114654,nan,0.35857275,ACT/365.FIXED,609351040.0,CNY,MTH,6,Float,0.9509118,USD-LIBOR,0.88136476,ACT/360,174651360.0,NZD,MTH,3M,0.09910844
Fixed,1.6425663,USD.AAA_MUNI.6M.Reuters,0.5372086,365/360,440810200.0,PLN,MTH,6,Float,0.7448509,CZK.CZK-PRIBOR-PRBO.6M.CZK-PRIBOR-PRBO,0.9516497,BUS/252,151636500.0,NZD,6Y,6MTH,0.88863015
Fixed,2.8019605,nan,0.9907777,30/360,648479300.0,CAD,MTH,MTH,Float,0.811603,EUR.EURIBOR.3M.Reuters,0.15448733,ACT/365.FIXED,381507000.0,TWD,MTH,MTH,0.10034298
Fixed,1.5943248,USD-LIBOR,0.14853558,365/360,479782270.0,DKK,MTH,MTH,Float,0.72828066,CNY-CNREPOFIX=CFXS-Reuters,0.7566374,ACT/360,144563870.0,USD,MTH,3M,0.052845042
Fixed,1.737641,nan,0.13925454,365/360,610824450.0,SEK,MTH,6,Float,0.7424982,AUD-AONIA-OIS Compound,0.84072083,ACT/360,196297980.0,NZD,MTH,6M,0.07142023
Fixed,1.8701814,nan,0.54355276,365/360,572070140.0,PLN,MTH,MTH,Float,0.7811285,USD-LIBOR-BBA,0.8509904,ACT/360,159677020.0,NZD,MTH,6MTH,0.7002157
Fixed,2.2776577,nan,0.31301916,ACT/365.FIXED,437307070.0,THB,6M,MTH,Float,0.29751554,GBP.UK-RPI.7Y.UK-RPI,0.13307713,ACT/360,155472020.0,NZD,MTH,MTH,0.1362316
Fixed,1.6763825,USD-LIBOR,0.37747374,365/360,573881500.0,THB,MTH,6,Float,0.7800877,USD.USD-SOFR-COMPOUND..,0.93964636,ACT/360,196064540.0,NZD,MTH,QTR,0.30506232
Fixed,2.0255249,nan,0.34073678,365/360,450429440.0,DKK,MTH,6,Float,0.32503054,EUR.EUR-EXT-CPI.2Y.EUR-EXT-CPI,0.7664078,ACT/360,149898500.0,NZD,MTH,3M,0.71107787
Fixed,1.6283369,nan,0.34384426,30/360,650310000.0,DKK,MTH,MTH,Float,0.88073575,USD-LIBOR,0.19330557,ACT/360,261475780.0,NZD,MTH,MTH,0.0018703234
Fixed,2.797239,nan,0.58416885,365/360,626051840.0,NOK,6Y,MTH,Float,0.9781658,USD.USD-Federal Funds-H.15-OIS-COMPOUND..USD-Federal Funds-H.15-OIS-COMPOUND,0.6910425,ACT/365.FIXED,166740000.0,ILS,MTH,6MTH,0.83120286
Fixed,1.8039913,nan,0.81296104,365/360,630455800.0,CAD,MTH,MTH,Float,0.90863335,CZK.CZK-PRIBOR-PRBO.6M.CZK-PRIBOR-PRBO,0.42101026,ACT/365.FIXED,195201280.0,NZD,ZC,3M,0.22888593
Fixed,2.7528913,nan,0.13095967,BUS/252,632960400.0,DKK,MTH,MTH,Float,0.72168785,PLN-WIBOR,0.19418822,ACT/365.FIXED,215529060.0,NZD,MTH,3M,0.113092825
Fixed,2.437524,nan,0.9573313,30/360,639565300.0,CAD,MTH,MTH,Float,0.526896,GBP.GBP-SONIA-COMPOUND.1T.GBP-SONIA-COMPOUND,0.1312184,ACT/365.FIXED,179149070.0,NZD,MTH,MTH,0.60756516
Fixed,1.7943141,nan,0.7330968,30/360,649594700.0,DKK,MTH,MTH,Float,0.73576343,USD-LIBOR,0.22383396,ACT/360,164820540.0,NZD,MTH,MTH,0.004944733
Fixed,2.1417308,nan,0.90604395,BUS/252,605466430.0,NOK,MTH,MTH,Float,0.96389663,KRW-CD-KSDA-Bloomberg,0.111125484,ACT/360,219261950.0,NZD,MTH,MTH,0.17716382
Fixed,2.481241,nan,0.8638672,365/360,604950200.0,SEK,MTH,6,Float,0.964783,CNY-CNREPOFIX=CFXS-Reuters,0.50572646,ACT/360,225817730.0,CLP,MTH,3M,0.0467521
Fixed,2.290317,USD.AAA_MUNI.6M.Reuters,0.46647012,ACT/360,473298020.0,SEK,MTH,MTH,Float,0.97798705,COP-IBR-OIS-COMPOUND,0.64820796,ACT/360,172360130.0,USD,MTH,6M,0.49914742
Fixed,2.3664036,nan,0.43767992,BUS/252,611994400.0,PLN,MTH,MTH,Float,0.53354967,CZK.CZK-PRIBOR-PRBO.3M.CZK-PRIBOR-PRBO,0.9012105,ACT/360,174453280.0,NZD,MTH,3M,0.6410801
Fixed,1.6618657,nan,0.61956644,365/360,488842460.0,THB,MTH,MTH,Float,0.61519176,NZD.NZD-NZIONA-OIS-COMPOUND..NZD-NZIONA-OIS-COMPOUND,0.7423015,ACT/360,264970460.0,NZD,MTH,3M,0.13675223
Fixed,2.3389196,nan,0.8094638,ACT/365.FIXED,627215000.0,NOK,MTH,MTH,Float,0.9741008,EUR.EURIBOR.6M.Reuters,0.52286476,ACT/360,184670660.0,NZD,6Y,3M,0.1569917
Fixed,2.6515744,nan,0.8831468,ACT/365.FIXED,652025200.0,DKK,MTH,MTH,Float,0.9797627,EUR.EURIBOR.3M.Reuters,0.30079186,ACT/360,320427070.0,NZD,ZC,MTH,0.013820409
Fixed,1.7004358,USD.USD-SOFR-COMPOUND..,0.24796484,ACT/360,325814240.0,USD,MTH,6,Float,0.58434033,COP-IBR-OIS-COMPOUND,0.98587024,ACT/360,172291410.0,USD,MTH,QTR,0.9573279
Fixed,2.204918,nan,0.5253229,BUS/252,571774660.0,PLN,6Y,MTH,Float,0.89748085,USD.USD-Federal Funds-H.15-OIS-COMPOUND..USD-Federal Funds-H.15-OIS-COMPOUND,0.7630652,ACT/365.FIXED,182731140.0,USD,MTH,QTR,0.7536716
Fixed,1.8348492,nan,0.8451745,ACT/365.FIXED,605570560.0,NOK,MTH,MTH,Float,0.9019108,EUR-EURIBOR,0.103014186,ACT/360,180907740.0,NZD,MTH,MTH,0.13568208
Fixed,2.2397938,nan,0.9107593,ACT/360,543271700.0,NOK,6M,MTH,Float,0.885974,JPY.LIBOR.6M.BBA,0.2434624,ACT/360,157163950.0,EUR,MTH,MTH,0.5662586
Fixed,1.7315947,nan,0.97929096,ACT/365.FIXED,584333440.0,COP,6M,MTH,Float,0.721046,EUR-EXT-CPI,0.111230016,ACT/360,203959790.0,CAD,MTH,MTH,0.07171654
Fixed,1.9563168,nan,0.48392066,365/360,545758850.0,NOK,MTH,MTH,Float,0.8952566,HUF-BUBOR,0.81679904,ACT/360,296917600.0,CAD,6Y,6MTH,0.7102492
Fixed,1.667974,nan,0.49013665,30/360,637762050.0,ZAR,MTH,6,Float,0.98580223,USD-LIBOR,0.7986152,ACT/360,146777970.0,NZD,6WK,3M,0.007799805
Fixed,1.796578,nan,0.161444,365/360,633769600.0,SEK,MTH,6,Float,0.96745735,AUD-AONIA-OIS Compound,0.936668,ACT/360,270817100.0,NZD,6Y,6M,0.50434923
Fixed,1.8762525,nan,0.86736465,ACT/360,563654400.0,COP,6M,MTH,Float,0.51305413,AUD.AONIA.1T.OIS-COMPOUND,0.044485632,ACT/365.FIXED,149333250.0,USD,MTH,3M,0.3733609
Fixed,2.721616,USD-LIBOR,0.06440524,BUS/252,591848100.0,PLN,MTH,6,Float,0.90553963,USD-SOFR-OIS Compound,0.85635006,ACT/365.FIXED,206013650.0,CAD,MTH,MTH,0.03064575
Fixed,3.4013689,nan,0.93902636,30/360,638525600.0,COP,MTH,MTH,Float,0.82224303,EUR-EURIBOR,0.053623628,ACT/365.FIXED,160081840.0,CAD,MTH,MTH,0.14113714
Fixed,2.302336,nan,0.75694716,ACT/360,534450980.0,DKK,MTH,MTH,Float,0.6705283,CNY-CNREPOFIX=CFXS-Reuters,0.08270577,ACT/360,158845800.0,NZD,MTH,3M,0.06740207
Fixed,3.0337024,nan,0.5007982,365/360,639956160.0,SEK,MTH,6,FLOAT,0.90682703,EUR.EUR-EXT-CPI.7Y.EUR-EXT-CPI,0.1523872,ACT/360,198486660.0,NZD,6Y,3M,0.49697423
Fixed,1.8160121,nan,0.40582988,BUS/252,653298200.0,NOK,MTH,MTH,Float,0.98657066,USD.USA-CPI-U.5Y.USA-CPI-U,0.58862084,ACT/365.FIXED,150733540.0,NZD,6Y,3M,0.8246498
Fixed,2.1198533,nan,0.8073284,365/360,559764000.0,NOK,MTH,MTH,Float,0.84046894,HUF-BUBOR,0.6941984,ACT/360,385875070.0,TWD,MTH,MTH,0.07414775
Fixed,1.8946548,nan,0.47915676,ACT/365.FIXED,569628300.0,PLN,MTH,MTH,Float,0.8893431,USD.USD-SOFR-COMPOUND..,0.83465356,ACT/360,148046030.0,NZD,6Y,3M,0.43552876
Fixed,1.6201588,nan,0.31839365,ACT/360,566993500.0,DKK,MTH,MTH,Float,0.85736454,CNY-Fixing Repo Rate,0.84570813,ACT/360,164179120.0,USD,MTH,6MTH,0.56234986
Fixed,2.689659,nan,0.945729,30/360,632849900.0,DKK,MTH,MTH,Float,0.834781,USD-LIBOR,0.5419699,ACT/365.FIXED,148998180.0,NZD,MTH,MTH,0.005698119
Fixed,1.8478053,nan,0.43117172,365/360,546144200.0,CZK,MTH,6,Float,0.9470752,CZK-PRIBOR,0.98996466,ACT/360,367253150.0,NZD,MTH,3M,0.42007157
Fixed,2.2837753,nan,0.902494,ACT/360,555739900.0,DKK,MTH,MTH,Float,0.9576166,EUR-EURIBOR,0.09608743,ACT/365.FIXED,187407920.0,NZD,MTH,MTH,0.3268923
Fixed,3.3200502,nan,0.726479,30/360,647757200.0,DKK,6M,MTH,Float,0.77358985,EUR-EXT-CPI,0.07324865,ACT/365.FIXED,177077440.0,NZD,SA,MTH,0.018154304
Fixed,1.7049731,USD-LIBOR,0.7749061,ACT/360,623981300.0,EUR,MTH,MTH,Float,0.35867703,EUR.EUR-EXT-CPI.30Y.EUR-EXT-CPI,0.9011397,ACT/360,202030620.0,USD,MTH,6MTH,0.1999538
Fixed,2.1661277,nan,0.95132697,365/360,596623000.0,NOK,6Y,MTH,Float,0.7131816,HUF-BUBOR,0.07190934,ACT/360,231624560.0,NZD,MTH,MTH,0.90647143
Fixed,1.6358061,USD.LIBOR.3M.BBA,0.07212074,365/360,639618900.0,SEK,MTH,6,Float,0.93156826,USD-SOFR-COMPOUND,0.99851716,ACT/360,475870050.0,NZD,MTH,3M,0.074832365
Fixed,1.7131124,USD-LIBOR,0.62940687,ACT/360,637298050.0,PLN,6M,MTH,Float,0.8866351,GBP.UK-RPI.7Y.UK-RPI,0.14586386,ACT/365.FIXED,178376290.0,USD,MTH,3M,0.4558034
Fixed,2.6503086,nan,0.38401163,365/360,644730500.0,DKK,MTH,MTH,Float,0.5129284,CHF-SARON-OIS Compound,0.58972913,ACT/365.FIXED,150382060.0,NZD,MTH,MTH,0.09871337
Fixed,1.9109907,nan,0.34859556,ACT/365.FIXED,654479000.0,DKK,MTH,MTH,Float,0.92640895,USD-LIBOR,0.41872528,ACT/365.FIXED,167768770.0,ILS,6Y,MTH,0.017402243
Fixed,1.7288382,nan,0.50164425,365/360,446475900.0,THB,MTH,6,Float,0.5288586,EUR.EUR-EXT-CPI.2Y.EUR-EXT-CPI,0.87954026,ACT/360,184099980.0,USD,MTH,QTR,0.36857447
Fixed,1.6931369,nan,0.19243734,365/360,507682300.0,USD,MTH,6,Float,0.9442443,COP-IBR-OIS-COMPOUND,0.9134741,ACT/360,231380700.0,NZD,MTH,QTR,0.58279914
Fixed,1.8800955,nan,0.23182245,ACT/360,369968030.0,PLN,MTH,6,Float,0.19677866,USD.USD-SOFR-COMPOUND..,0.75871795,ACT/360,203312640.0,CAD,MTH,6MTH,0.40914536
Fixed,1.9073195,nan,0.26600972,30/360,652584600.0,DKK,MTH,MTH,Float,0.84150475,EUR.EUR-EXT-CPI.10Y.EUR-EXT-CPI,0.28099987,ACT/365.FIXED,184446180.0,NZD,MTH,3M,0.0010210761
Fixed,1.7106415,nan,0.07773788,365/360,624834940.0,DKK,MTH,6,Float,0.82120615,COP-IBR-OIS-COMPOUND,0.52148676,ACT/360,272364770.0,NZD,MTH,MTH,0.24565056
Fixed,1.6965966,nan,0.04165127,BUS/252,593171600.0,DKK,MTH,6,Float,0.9570859,USD.USD-SOFR-COMPOUND..,0.8623122,ACT/360,226598080.0,NZD,MTH,6M,0.066291526
Fixed,1.9632206,nan,0.28496674,365/360,618625200.0,USD,MTH,MTH,Float,0.95470506,COP-IBR-OIS-COMPOUND,0.58325666,ACT/360,221094830.0,NZD,MTH,3M,0.7944271
Fixed,2.9001513,nan,0.94000286,ACT/365.FIXED,413570050.0,COP,MTH,MTH,Float,0.9494344,GBP.UK-RPI.7Y.UK-RPI,0.6216384,ACT/365.FIXED,159659060.0,CAD,MTH,MTH,0.21147001
Fixed,1.6446409,nan,0.56459343,30/360,627601660.0,NOK,MTH,MTH,Float,0.7048944,GBP-LIBOR-BBA,0.29498434,ACT/360,155814580.0,NZD,MTH,3M,0.05871523
Fixed,2.4794917,nan,0.9133432,ACT/365.FIXED,628251000.0,EUR,MTH,MTH,Float,0.89100766,EUR.EURIBOR.3M.Reuters,0.54802996,ACT/360,190217040.0,CAD,MTH,3M,0.32782087
Fixed,1.6698078,nan,0.5864366,30/360,649676700.0,ZAR,MTH,MTH,Float,0.79045105,USD-LIBOR,0.8358536,ACT/365.FIXED,163499730.0,CAD,MTH,3M,0.0007518241
Fixed,3.227415,USD.AAA_MUNI.20Y.Reuters,0.18631642,365/360,578254340.0,SGD,MTH,6,Float,0.9132645,AUD-AONIA-OIS Compound,0.87811464,ACT/360,211213400.0,ILS,MTH,6M,0.9551479
Fixed,1.7267661,nan,0.6244812,ACT/365.FIXED,582392900.0,EUR,MTH,MTH,Float,0.70878226,CZK.PRIBOR.3M.PRBO,0.71704984,ACT/360,184224640.0,NZD,MTH,3M,0.23439373
Fixed,1.6226262,nan,0.98548543,ACT/360,641061760.0,DKK,MTH,MTH,Float,0.113696836,CZK.PRIBOR.3M.PRBO,0.08039622,ACT/365.FIXED,178880540.0,CAD,ZC,MTH,0.010041712
Fixed,1.8423731,nan,0.5369151,30/360,642858400.0,NOK,MTH,MTH,Float,0.8035297,EUR.EUR-EURIBOR-Reuters.1Y.EUR-EURIBOR-Reuters,0.03357247,ACT/365.FIXED,203198990.0,NZD,MTH,3M,0.07467781
Fixed,1.838118,USD.AAA_MUNI.20Y.Reuters,0.44796216,365/360,577908540.0,DKK,MTH,MTH,Float,0.7254105,PLN-WIBOR,0.5670616,ACT/360,335210560.0,NZD,MTH,MTH,0.69469804
Fixed,1.6486666,nan,0.25050738,ACT/365.FIXED,620377700.0,DKK,MTH,6,Float,0.83947086,USD-LIBOR,0.897882,ACT/360,181091520.0,HKD,6WK,3M,0.00489357
Fixed,1.6126275,nan,0.17234229,365/360,638207400.0,SEK,MTH,MTH,Float,0.5767114,GBP.UK-RPI.40Y.UK-RPI,0.83198667,ACT/360,186528780.0,CNY,MTH,3M,0.0041659735
Fixed,2.1821856,nan,0.14216954,365/360,606255200.0,DKK,MTH,MTH,Float,0.9438658,CNY-CNREPOFIX=CFXS-Reuters,0.14111212,ACT/360,207911140.0,NZD,MTH,3M,0.12883832
Fixed,1.8377494,USD-LIBOR,0.6446338,ACT/365.FIXED,563375000.0,SGD,MTH,6,Float,0.689003,USD.USD-SOFR-COMPOUND..,0.9391842,ACT/360,163683950.0,USD,MTH,6M,0.90073633
Fixed,1.8800806,nan,0.04188859,365/360,536106600.0,USD,MTH,6,Float,0.9892997,ZAR.ZAR-JIBAR-SAFEX.3M.ZAR-JIBAR-SAFEX,0.95997226,ACT/360,209756260.0,ILS,MTH,6M,0.4364822
Fixed,1.9568713,nan,0.93690145,ACT/365.FIXED,614250000.0,CNY,6M,MTH,Float,0.9219668,EUR.EUR-EXT-CPI.10Y.EUR-EXT-CPI,0.27742913,ACT/365.FIXED,172354560.0,USD,3M,MTH,0.042731628
Fixed,2.4480605,nan,0.48151213,30/360,617408640.0,COP,MTH,nan,Float,0.11024345,USD-SOFR-OIS Compound,0.20813307,ACT/360,189560820.0,CAD,MTH,MTH,0.013409726
Fixed,1.8746983,nan,0.84155583,30/360,638557100.0,DKK,MTH,MTH,Float,0.25507915,USD-LIBOR,0.7255104,ACT/360,175839650.0,NZD,MTH,MTH,0.05439735
Fixed,2.5950737,USD-LIBOR,0.5870867,ACT/360,583888260.0,PLN,MTH,MTH,Float,0.96503735,GBP.UK-RPI.7Y.UK-RPI,0.7544045,ACT/360,191611250.0,NZD,MTH,3M,0.35854435
Fixed,2.1773884,nan,0.48042637,365/360,541238100.0,SGD,MTH,6,Float,0.97795683,CNY-CNREPOFIX=CFXS-Reuters,0.84324086,ACT/360,318692740.0,NZD,MTH,6MTH,0.7923587
Fixed,2.7800164,nan,0.77805513,ACT/360,576096200.0,PLN,MTH,6M,Float,0.96107155,USD.USA-CPI-U.7Y.USA-CPI-U,0.2734845,ACT/365.FIXED,273561200.0,COP,MTH,MTH,0.2188254
Fixed,2.3448393,nan,0.9744423,ACT/360,601290000.0,CNY,MTH,MTH,Float,0.885286,AUD.AONIA.1T.OIS-COMPOUND,0.7526998,ACT/360,198922690.0,USD,MTH,MTH,0.26381183
Fixed,1.7541199,USD-LIBOR,0.29041672,ACT/365.FIXED,465302700.0,ZAR,MTH,MTH,Float,0.47194496,COP-IBR-OIS-COMPOUND,0.83251786,ACT/360,153109660.0,USD,MTH,6M,0.7824983
Fixed,2.2260065,USD.AAA_MUNI.6M.Reuters,0.57438475,365/360,489033200.0,PLN,MTH,6,Float,0.96342033,AUD-AONIA-OIS Compound,0.8030866,ACT/360,211489540.0,NZD,6Y,6MTH,0.97376513
Fixed,1.699427,nan,0.082605146,30/360,626719500.0,COP,6M,MTH,Float,0.1959672,USD-LIBOR,0.30010647,ACT/365.FIXED,332073340.0,NZD,MTH,3M,0.0004402307
Fixed,2.9574428,nan,0.5177425,ACT/365.FIXED,562269200.0,PLN,MTH,6,Float,0.89353687,EUR-EURIBOR,0.47701374,ACT/360,259217260.0,CAD,MTH,3M,0.5031396
Fixed,1.6541061,nan,0.40122664,ACT/365.FIXED,498983900.0,CAD,MTH,MTH,Float,0.935726,HKD.HIBOR.3M.HKAB,0.24754459,ACT/365.FIXED,194112380.0,NZD,MTH,MTH,0.064795315
Fixed,1.6440766,USD-LIBOR,0.068543,BUS/252,567488960.0,JPY,MTH,MTH,Float,0.29064012,USD.USD-SOFR-COMPOUND..,0.9539111,ACT/360,175656260.0,NZD,MTH,MTH,0.097216584
Fixed,1.6218133,nan,0.9672892,ACT/365.FIXED,613593700.0,CNY,6M,MTH,Float,0.97012895,GBP.GBP-LIBOR-BBA.6M.GBP-LIBOR-BBA,0.6433573,ACT/360,225135420.0,USD,MTH,3M,0.013401554
Fixed,2.304384,nan,0.670449,ACT/365.FIXED,603506000.0,PLN,6M,MTH,Float,0.9138874,NOK-NIBOR-OIBOR,0.6500592,ACT/360,174293550.0,NZD,MTH,3M,0.12620695
Fixed,1.7678125,nan,0.20296681,BUS/252,559201900.0,PLN,MTH,6,Float,0.79723704,AUD-AONIA-OIS Compound,0.49447188,ACT/360,177990720.0,NZD,MTH,6MTH,0.12093957
Fixed,2.5779288,nan,0.9570406,365/360,644234430.0,THB,MTH,MTH,Float,0.9456855,NZD.NZD-NZIONA-OIS-COMPOUND..NZD-NZIONA-OIS-COMPOUND,0.14345062,ACT/360,238575150.0,ILS,MTH,MTH,0.15147175
Fixed,2.799682,nan,0.5770333,ACT/365.FIXED,617712100.0,PLN,6M,MTH,Float,0.7744578,GBP.UK-RPI.25Y.UK-RPI,0.052624136,ACT/365.FIXED,163179900.0,NZD,MTH,MTH,0.77544194
Fixed,1.7926543,nan,0.95970976,ACT/360,649081900.0,DKK,MTH,MTH,Float,0.49295166,EUR-EURIBOR,0.07075396,ACT/360,354197700.0,MXN,MTH,MTH,0.01373553
Fixed,2.8947544,nan,0.866796,30/360,632814200.0,CAD,6M,MTH,Float,0.79344994,EUR-EURIBOR,0.06547775,ACT/365.FIXED,161330850.0,NZD,3M,MTH,0.015194636
Fixed,2.8583937,nan,0.4743283,30/360,648709200.0,EUR,6M,MTH,Float,0.7390143,EUR.EUR-EXT-CPI.7Y.EUR-EXT-CPI,0.21125758,ACT/360,178520930.0,NZD,MTH,MTH,0.21000347
Fixed,1.9654305,nan,0.9075698,30/360,648634600.0,DKK,6M,nan,Float,0.32351017,GBP.UK-RPI.7Y.UK-RPI,0.17924047,ACT/365.FIXED,154711250.0,SEK,MTH,3M,0.08648176
Fixed,1.7422851,nan,0.1552556,BUS/252,641648000.0,THB,6Y,6M,Float,0.35672835,HUF-BUBOR,0.49008465,ACT/360,277895230.0,INR,MTH,MTH,0.4818871
Fixed,1.7101107,nan,0.7708336,365/360,654182900.0,DKK,MTH,MTH,Float,0.83743393,NZD.NZD-NZIONA-OIS-COMPOUND..NZD-NZIONA-OIS-COMPOUND,0.18966645,ACT/360,203801000.0,CLP,MTH,MTH,0.018904468
Fixed,1.5988109,nan,0.53528863,ACT/365.FIXED,570862700.0,CNY,MTH,MTH,Float,0.9910762,PLN-WIBOR,0.9136789,ACT/360,171208100.0,ILS,MTH,3M,0.006671971
Fixed,1.6302077,USD-LIBOR,0.694974,ACT/360,439092030.0,COP,MTH,MTH,Float,0.08699849,AUD.AONIA.1T.OIS-COMPOUND,0.68446136,ACT/365.FIXED,146854660.0,CAD,MTH,MTH,0.033841733
Fixed,1.9252886,nan,0.16382632,BUS/252,574028540.0,DKK,MTH,MTH,Float,0.87756914,CZK.PRIBOR.3M.PRBO,0.25211027,ACT/360,149914910.0,NZD,MTH,3M,0.0625429
Fixed,1.9335995,nan,0.19564103,ACT/365.FIXED,632372030.0,CNY,6M,MTH,Float,0.53468853,EUR.EUR-EXT-CPI.10Y.EUR-EXT-CPI,0.2256839,ACT/365.FIXED,159574340.0,CLP,MTH,MTH,0.10141508
Fixed,1.9944736,nan,0.7551935,365/360,571299000.0,CNY,MTH,MTH,Float,0.8581533,EUR.EUR-EXT-CPI.9Y.EUR-EXT-CPI,0.28463382,ACT/360,211727180.0,NZD,MTH,3M,0.30807334
Fixed,2.1743062,nan,0.5112081,ACT/365.FIXED,486530180.0,THB,MTH,6,Float,0.89390796,GBP.UK-RPI.7Y.UK-RPI,0.32858342,ACT/360,154522480.0,HKD,MTH,3M,0.544877
Fixed,2.718191,nan,0.88194895,365/360,600859200.0,SGD,6Y,MTH,Float,0.94335425,USD.USA-CPI-U.7Y.USA-CPI-U,0.49839014,ACT/360,320665660.0,NZD,MTH,MTH,0.1971711
Fixed,1.7535455,nan,0.19745556,365/360,614216960.0,SEK,MTH,6,Float,0.86308444,NOK-NIBOR-OIBOR,0.62420005,ACT/360,202991620.0,NZD,MTH,3M,0.27329755
